path,sha256,size_bytes,mtime_iso,type,category,source_id
DIPLOMAGIC_GDD_Combined.md,a8a740ad914c7cd9dbfaa5198c666ee0f30b98977460d6305edcc0aa48b2d71f,1111980,2025-08-16T19:51:18,md,,DIPLOMAGIC_GDD_Combined
gitattributes,7ec447034aa16f0d3d3919f78f7b3cd6671aabb07f68d6d381105dd770f719d5,642,2025-08-16T09:49:04,other,,gitattributes
Mail — Dashboard.md,666fd40337740d24e4c4e108ffbc689dd1bef7ab1e1ba3e9af31378bc7c95758,737,2025-08-17T05:02:24,md,,Mail — Dashboard
MASTER_Manifest.md,958db6e38dff23f87e0f1b019a1de4584d52884bb148076bf6833210a6d15178,2936,2025-08-14T07:24:40,md,,MASTER_Manifest
merge-body.md,be83e98f30e16fdba5d805d46e7303b9439bc0cebe85d0ace25b4fee40d25aaa,209,2025-08-16T19:53:04,md,,merge-body
narrative/outline_2025.md,6453e3c33fe66b1059bc726f6b6de4f02bdda11e45444b81421d9ddb93dd6408,303,2025-08-17T05:18:04,md,narrative,outline_2025
narrative/playbook.md,025ca05aaa46c54ef48451de63d4a336b7a3c147ccd3a54683bdd069371a00ff,315,2025-08-17T05:18:04,md,narrative,playbook
ops/steam/steam_ops_charter_20250817.md,755b1b25690357933f2b0a915f8aa49105e14c36e683f6f66a98e7fa7f76a556,251,2025-08-17T05:18:04,md,art,steam_ops_charter_20250817
ops/steam/steam_ops_dashboard_20250817.md,a7bdceeb3ca35033553c9a2d63cc0327469ba0e141e2ee6cff483450f3723e10,236,2025-08-17T05:18:04,md,steam,steam_ops_dashboard_20250817
Patches/.idea/.gitignore,a1b856218dc9ad65e06c4e61d079154561d9d18ddee8edbe74a429f73b27887a,289,2025-08-16T05:49:28,other,,.gitignore
Patches/.idea/indexLayout.xml,945c1c53591f55fe1e2946b22fd1ac73a4cdfceb8911a2254f39916b0e9ed18e,205,2025-08-16T05:18:18,other,,indexLayout
Patches/.idea/projectSettingsUpdater.xml,4b962ff9453d981b016545b0416f3304ebc82f89b3a07a7005ef5b447d8dc8f1,308,2025-08-16T05:18:18,other,,projectSettingsUpdater
Patches/.idea/vcs.xml,d0df76de3a966f51606b564edccc430dbc21c32ee5c3f35dccf95597fad81392,188,2025-08-16T05:18:18,other,,vcs
Patches/.idea/workspace.xml,226f90a01c00a9bae180ee780817f2b19e4ae26ca80f79bb70cd10723c6dcb78,3599,2025-08-16T05:18:18,other,,workspace
Patches/0001-add-trackers.patch,f1ad917a973e073b44e55660d873c0710859966376e3a766c8258e9ada3f8f83,8238,2025-08-14T05:04:30,other,,0001-add-trackers
Patches/CH1.md,716f0d8f9a1cfd1f7406bdf861760b1597ec0e819a4a6999e4f1468a141ae137,2173,2025-08-16T14:27:12,md,,CH1
Patches/CH2.md,082920f85925d90fc8e23593df05bf5491c60d8907a5f19998d3dfe69c4ca1dd,1634,2025-08-16T18:23:36,md,,CH2
Patches/CH2_Avery_Infiltration.md,2ddc7cd962edb52d0b32603e9c28be6dd919cf722bad1bcab192e2ceb772c46a,2142,2025-08-15T00:13:30,md,,CH2_Avery_Infiltration
Patches/CH2_Clara_Kadath.md,02d9344b432c44f703b0a886c530cd8844aaae596cf0458ab291ce8d5f147215,2001,2025-08-15T00:08:54,md,,CH2_Clara_Kadath
Patches/CH3_Avery_Suspended_Daycare_Spectral.md,949780f21fd32c0e5f9cfd78cd39477e1882ad01338de6ce618d82884dcafbea,1575,2025-08-15T00:19:14,md,,CH3_Avery_Suspended_Daycare_Spectral
Patches/CH3_Clara_Reddy_Kadath_Scavengers.md,502d22801120f4db9a93da5d01ff08d05528fff726ac1365d68a38610bdcbab0,1897,2025-08-15T00:19:08,md,,CH3_Clara_Reddy_Kadath_Scavengers
Patches/CH4_Convergence_Rework.md,bf06101a018d3646e95ab2fcf42c28bbe753198b30a4cdc921bb59b63420c381,3229,2025-08-15T00:47:22,md,,CH4_Convergence_Rework
Patches/CH4_Kadath_City_Rework.md,c11d57d75d46613e39a46c8b5daaacc919248ff16d0f6ba3d56bd537f421833a,2389,2025-08-15T01:06:52,md,,CH4_Kadath_City_Rework
Patches/CH5_DLamp_Betsy_Rework.md,d8c634ff6a824a7d60cabc1a20c1bcedf7e36c0370380ba1bd0a41e349ae0d7b,1358,2025-08-15T01:32:16,md,,CH5_DLamp_Betsy_Rework
Patches/CH5_DLamp_IronHighway_Underground.md,1b084fcafda1db9b15fc2b393bcf588249f952812a128b46ba1ad5c14a9f7535,2061,2025-08-15T01:49:18,md,,CH5_DLamp_IronHighway_Underground
Patches/CH5_Rework_NYFO_Warrant_Betsy.md,e41e470fd1fdf27584ffc4ee4e6d8ea6aaf361650f0ac30ad9604fe40794b26b,1527,2025-08-15T01:24:04,md,,CH5_Rework_NYFO_Warrant_Betsy
Patches/CH6_Raid_Summary_Index.md,2c15733c0475aeddef065a3dfbde4f2f4c1242c79212f5b1ae8e625c716c0ed9,1664,2025-08-15T02:09:50,md,,CH6_Raid_Summary_Index
Patches/CH6_SRS_Apocalypse_Narrative.md,d7a354049a63692fa9bc05661d4c0673be62f8f42186f273bf8abfe5ec57bf09,2668,2025-08-15T01:59:08,md,narrative,CH6_SRS_Apocalypse_Narrative
Patches/CH7-placeholder.md,6817615eac6640c77466d6ed1f6b5df5476460982c3e9a5b763d0c73bda2a4ac,956,2025-08-16T15:43:22,md,,CH7-placeholder
Patches/CODEOWNERS_Snippet_CH5-CH6.txt,ec2d45b62d06b18f98d9a4cb8bbd593a8ac274d638c13387d421c86023222b43,675,2025-08-15T17:22:00,md,code,CODEOWNERS_Snippet_CH5-CH6
Patches/EPILOGUE.md,c47262f3f1c25efc0e8c5f5dc12520b8b3d111a87ff57ecd1a0b0e2f3e9c0a2e,1927,2025-08-16T09:15:34,md,code,EPILOGUE
Patches/MANIFEST_Addendum_CH1.md,10d9c3659d41916d7b2ebd966275547950878945e16f81dce85bcab62b13e803,567,2025-08-14T22:50:08,md,,MANIFEST_Addendum_CH1
Patches/MANIFEST_Addendum_CH1_Layouts_UI.md,d0225ddccd878f96cf7a0f4bf01fba887aec6b4ddbae3fd3e97b793083eea359,481,2025-08-14T22:50:08,md,art,MANIFEST_Addendum_CH1_Layouts_UI
Patches/MANIFEST_Addendum_SEC-03_CH1.md,970e8d42a18f4ebf370fffcbb4cdf7e4c72cee920000c7744b979ec8cf9e9386,403,2025-08-14T22:50:08,md,,MANIFEST_Addendum_SEC-03_CH1
Patches/MANIFEST_Addendum_SEC-03_Prologues.md,93e37d2dcaf2fa5ef73419503a7522635f9794492d919cc34f9c354fe9906212,690,2025-08-14T07:28:28,md,code,MANIFEST_Addendum_SEC-03_Prologues
Patches/PR_Attachments_CH5-CH6.md,6602da79155fbf48b16d3f1c9c59d8de0ea3ac4ce29244925cb7cad72220f763,1168,2025-08-16T02:54:04,md,,PR_Attachments_CH5-CH6
Patches/PR_CH5-CH6_Root_Merge.md,13d71bb7d6d64262a2f57e8f2d988299e7be5c4beee6abf3b5969988bd9a2fc8,1685,2025-08-16T02:54:04,md,,PR_CH5-CH6_Root_Merge
Patches/PR_CH7_Pack.md,0375d5c19bd1d6c228946085d949e89914ddf0e617efacc75c03a51c6fca0e32,918,2025-08-16T05:18:18,md,,PR_CH7_Pack
Patches/PR_Change_Impact_Map_CH5-CH6.md,ef4eb97f899dce96fa87aad867628755cc4197cd5073a3e4b3b53da432a7c3b4,548,2025-08-15T15:59:00,md,,PR_Change_Impact_Map_CH5-CH6
Patches/PR_Checklist_Box_CH5-CH6.md,f67186f2433be452dc712e6109e5c88ec7c93abdd7fdef0c6bd1282d36ffb9d1,549,2025-08-15T16:01:08,md,,PR_Checklist_Box_CH5-CH6
Patches/PR_Cover_Note_CH5-CH6.md,e7c9dfd01e7535ebb6c4518ccb8007a7a6d81b26df9e832d274a2f39838d95fb,409,2025-08-15T15:58:54,md,,PR_Cover_Note_CH5-CH6
Patches/PR_Crosslinks_Assertion_List.md,5c23b3caca3b712a45c07bf2bc68b3d028ff1fd0284559313d4f5e296e1917a9,840,2025-08-15T16:42:48,md,,PR_Crosslinks_Assertion_List
Patches/PR_Diff_Review_Guide_CH5-CH6.md,3f137efe90109b2c1a22655f1613577e9ddbaae3a1926891f1d5f702f95e2ee2,1097,2025-08-15T17:39:20,md,art,PR_Diff_Review_Guide_CH5-CH6
Patches/PR_Final_Copy_Blocks_CH5-CH6.md,1b7c8fcb7930c5f541e5a7791717cfb7f8ee4c2f442f6c7a35df945fa8968d7e,647,2025-08-15T16:11:16,md,,PR_Final_Copy_Blocks_CH5-CH6
Patches/PR_Followup_Issue_Bundle_Template.md,8368cb3ba7052354340ef818e9b075dfcf62646c09c88d465485a4fbcb3bd1bc,596,2025-08-15T16:28:58,md,code,PR_Followup_Issue_Bundle_Template
Patches/PR_GitHub_Labels_and_Milestones.md,8a1703eb4f97dde67c438bd883dcd81d746bdf8b4e5e4d4b75ccb796e2a4b553,420,2025-08-15T16:01:26,md,,PR_GitHub_Labels_and_Milestones
Patches/PR_OnePager_CH5-CH6.md,4f15cbf059e27b4841d3139f3bcdeaaa5a5c32883228415e6037e366097eb0a4,858,2025-08-15T16:36:16,md,,PR_OnePager_CH5-CH6
Patches/PR_Open_Runbook_Desktop_and_CLI.md,f1d87736877de8f852b2033ac7c6826384bb711be7162d6d38998615e7d92c32,1314,2025-08-15T16:10:52,md,,PR_Open_Runbook_Desktop_and_CLI
Patches/PR_Release_Notes_CH5-CH6.md,de20efdcf0cf07e0cd948c67d8dad54c937a1fb2ec154bd8f57e3a131aae41f1,737,2025-08-15T15:55:10,md,,PR_Release_Notes_CH5-CH6
Patches/PR_Reviewer_Comment_Templates.md,e92ed649ca9570dba09335b9b774081a8a2efe137921dfeaadfbb1e980ff9c1c,850,2025-08-15T17:56:26,md,,PR_Reviewer_Comment_Templates
Patches/PR_Reviewer_Package_CH5-CH6.md,fe0da02a2fa8e5ba8a4af00a614fb6648deb3b414d9e669d54a858a6e0f0dc2b,1093,2025-08-15T15:55:02,md,,PR_Reviewer_Package_CH5-CH6
Patches/PR_Squash_Merge_Plan_CH5-CH6.md,db21621145b8b8e076eb1512b5480ca7894ada0ae546f1108fd7a1bed3435617,934,2025-08-15T16:28:34,md,,PR_Squash_Merge_Plan_CH5-CH6
Patches/PR_Status_Board_CH7.md,3ef44f66d9219fa5f7bfdcb708328c966504bd32ccedda96218d173c177b7e08,1515,2025-08-16T05:18:18,md,,PR_Status_Board_CH7
Patches/PR_Template_GitHub_CH5-CH6.md,9cdd629d0be88640f6769a4c2c5037cd28c9bc4a7bce2f862b11a4f183798dbd,974,2025-08-15T17:22:06,md,,PR_Template_GitHub_CH5-CH6
Patches/PR_Term_Glossary_CH5-CH6.md,fb1c5d82b8e054b4f0f482b786e28a070579b03a9c158924f409029874da4a16,651,2025-08-15T16:42:54,md,,PR_Term_Glossary_CH5-CH6
Patches/ROOT_Apply_Instructions_CH5-CH6.md,ba42d9feaf3ad0b29a1f843a2d162efc3a9014d80efe57a94513fdd16b77f9c5,1139,2025-08-15T17:27:24,md,,ROOT_Apply_Instructions_CH5-CH6
Patches/ROOT_CHANGELOG_CH5-CH6.md,15bcb72b245d1a32b0238d0a546bd1729cb2f2ad21feddfe51858ac2a6dd42a7,1052,2025-08-15T11:34:30,md,admin,ROOT_CHANGELOG_CH5-CH6
Patches/ROOT_Crosslink_Map_CH5-CH6.md,499e979136aae9ca209c8342fd4965d890f370551dc9ad6ccd9a9eb7f5aef092,961,2025-08-15T12:07:44,md,,ROOT_Crosslink_Map_CH5-CH6
Patches/ROOT_Dependency_Graph_CH5-CH6.md,ba2cf8ddfc2038d2421bd06f2cdb9da27e80e358c3db205a255a32f59426e4c3,968,2025-08-15T12:36:10,md,,ROOT_Dependency_Graph_CH5-CH6
Patches/ROOT_Diff_Checklist_CH5-CH6.md,cac75141f829a92778cf25278777dd588653318fb8cfa719173f431ca7de969f,733,2025-08-15T17:27:30,md,,ROOT_Diff_Checklist_CH5-CH6
Patches/ROOT_Edge_Case_Decisions_CH5-CH6.md,2c459073d7ca10107c3b3570a0bcca9dfd557fa5d5e1eceac77c5dd2c9302941,915,2025-08-15T11:43:52,md,admin,ROOT_Edge_Case_Decisions_CH5-CH6
Patches/ROOT_EndToEnd_Test_Script_CH5-CH6.md,5ea010c5a04851faa9c153f3817a772e3b7ec2bb9e6c73fcdc245468bb63f231,1135,2025-08-16T02:54:04,md,narrative,ROOT_EndToEnd_Test_Script_CH5-CH6
Patches/ROOT_Epilogue_Seeds_CH7.md,c447f6f69f9e5ffb930ffa711620f2959bb5a1f0be78d6f5f2b359808e3b36f4,1453,2025-08-16T05:18:18,md,code,ROOT_Epilogue_Seeds_CH7
Patches/ROOT_FAQ_CH5-CH6_Merge.md,19a17f9bfd998aec308b0565c77d3df83d644e95955aaa0fd86ca7c2ccacd071,974,2025-08-15T12:24:26,md,,ROOT_FAQ_CH5-CH6_Merge
Patches/ROOT_GitHub_Desktop_Guide_CH5-CH6.md,c112ad0d5d58a7eff563f9dd707d0f242fcba24460c1c771cf31cab72c722912,1377,2025-08-15T11:43:46,md,art,ROOT_GitHub_Desktop_Guide_CH5-CH6
Patches/ROOT_Internal_Playtest_Notes_CH5-CH6.md,7db4985b75df3f20b0b6ff413373c9768a909a68e1063e93a1d05ba2be445c12,851,2025-08-15T11:55:20,md,,ROOT_Internal_Playtest_Notes_CH5-CH6
Patches/ROOT_Known_Good_Lines_CH5-CH6.md,de2b1b5933fcad269373a6049c04164c6e40b5e47389df5cda239a87e4e78f76,805,2025-08-15T12:42:36,md,,ROOT_Known_Good_Lines_CH5-CH6
Patches/ROOT_Link_Verification_Checklist.md,6f7061933942d867f3654527bba65e64e9e9cfdd4139e4aea47b68f7487aa6a8,833,2025-08-16T02:54:04,md,,ROOT_Link_Verification_Checklist
Patches/ROOT_Merge_Commit_Messages.md,b7a05cf46475e069c12dc4ec055441f923d7b8eb7acc9897d6838d7b2b45a003,766,2025-08-15T17:44:28,md,,ROOT_Merge_Commit_Messages
Patches/ROOT_Merge_Conflict_Resolution_Guide.md,4b7e67ea525d455d59f8e202288e052ace016ffa78493793bf43c920755631e6,655,2025-08-15T17:27:38,md,art,ROOT_Merge_Conflict_Resolution_Guide
Patches/ROOT_Merge_Done_Checklist.md,d8343bcd8be5f431be18d8209f91b0eecd8d86b7458e0efd6549f7afbd221737,470,2025-08-15T11:50:14,md,,ROOT_Merge_Done_Checklist
Patches/ROOT_Merge_Index_CH5-CH6.md,5cec8fcc17678b67cdeecdadd0f1f5f526403edc328bceed2d66f19a0562a771,2036,2025-08-15T17:39:12,md,,ROOT_Merge_Index_CH5-CH6
Patches/ROOT_Merge_Risk_Register.md,796e36b60efda821f82a3c917ca12e4656fd5c9947b4b7825f6c83ad742602c9,794,2025-08-16T05:49:28,md,,ROOT_Merge_Risk_Register
Patches/ROOT_Merge_Smoke_Checks.md,4f589b34e970c0323bd6ac52ee1fe21fa2ad533a291e9434c8424b8b139dd734,585,2025-08-15T23:52:52,md,,ROOT_Merge_Smoke_Checks
Patches/ROOT_Migration_Log_Stub.md,b08cbf78d99d7d8fe3611283f3c3c0ec37cbd7a62d7d7fcc22a9fb2750ea94dd,577,2025-08-15T11:14:56,md,,ROOT_Migration_Log_Stub
Patches/ROOT_Narrative_Delta_Summary_CH5-CH6.md,d726111af929794f60c8e4560f5fb6e6dc92d7d3a8f0039305d02943d0ee1533,1004,2025-08-15T12:10:52,md,narrative,ROOT_Narrative_Delta_Summary_CH5-CH6
Patches/ROOT_Narrative_Tone_Style_Guide_1994.md,a469709a6b3ef4335b3a5e20c9c9166d6fa0089b1ecf2969150838bfcc61a8cc,689,2025-08-15T12:50:00,md,narrative,ROOT_Narrative_Tone_Style_Guide_1994
Patches/ROOT_PastePoint_Cues_CH5-CH6.md,920b2f792570d975bb6ad8cc86c2b6e58154d81a22fbcb17a141568fe70cd54a,717,2025-08-15T11:44:06,md,code,ROOT_PastePoint_Cues_CH5-CH6
Patches/ROOT_Paste_Verification_Strings.md,aae51c1e9ed86ccc748203c66d73fe67e55ad92c3625ebc75488b40b64d9e9cb,1615,2025-08-15T12:55:50,md,,ROOT_Paste_Verification_Strings
Patches/ROOT_PostMerge_Tasks.md,bed2a37ae00c5ff0934376782adeb12dce96f6eb653dca9b987e3c93bbcebfd7,431,2025-08-15T11:23:32,md,,ROOT_PostMerge_Tasks
Patches/ROOT_Practical_Paste_Steps.md,d6032ef3a4edfc7a6c7f1c33ff82537df3ef1b6633d803057760bbc910af2688,1368,2025-08-16T02:58:22,md,,ROOT_Practical_Paste_Steps
Patches/ROOT_Prompts_Conflict_Map.md,a1d06bf906866727338f707b9373d70fdf1f3240754c5dda3986595b76ceebd5,903,2025-08-15T12:55:56,md,,ROOT_Prompts_Conflict_Map
Patches/ROOT_Prompts_Validation_Report_CH5-CH6.md,b3c76525b624e8a3e1c7cc9454fb94c00b3638e697fd6782466e660329cbcac5,1094,2025-08-15T12:32:36,md,,ROOT_Prompts_Validation_Report_CH5-CH6
Patches/ROOT_PR_Template_CH5-CH6_Merge.md,65707255837d8a92a21a4d5b69d31439d4069a48c0aa72b8e6a7be71519ccfd0,979,2025-08-15T10:54:16,md,,ROOT_PR_Template_CH5-CH6_Merge
Patches/ROOT_README_Badge_Block.md,0d03ee7d80579cebcebe413727b58de6255efa73963f7016b453cfa459f7ae07,353,2025-08-15T12:42:44,md,admin,ROOT_README_Badge_Block
Patches/ROOT_README_ToC_CH5-CH6_Insert.md,7c95f45db74e841ba1281407488c08eaf93b8f75d6b2e9b1ee8cf5416345206f,1961,2025-08-16T02:54:04,md,admin,ROOT_README_ToC_CH5-CH6_Insert
Patches/ROOT_Readme_ToC_CH7_Insert.md,2ba846c4a5d2be753f0a11454e06c1c382b4d0f2d6354c51e5b8f3c5973c260b,1078,2025-08-16T05:18:18,md,admin,ROOT_Readme_ToC_CH7_Insert
Patches/ROOT_Readthrough_Script_CH5-CH6.md,25f00eb2269fa59d50c26bb4f803d36cd2616ff3b865b9874543db6cf641d0e1,961,2025-08-15T12:07:48,md,narrative,ROOT_Readthrough_Script_CH5-CH6
Patches/ROOT_Redlines_Before_After_CH5-CH6.md,6d62259e6d2fe47a73b4fed5c5c0420f31ccb047043521f7f42fb01419a8322e,1175,2025-08-15T12:49:42,md,,ROOT_Redlines_Before_After_CH5-CH6
Patches/ROOT_Rollback_Plan_CH5-CH6.md,404c19011c0600babaf1c2529af4fdc4ee925202562a8be43c36018ecbf5f219,681,2025-08-15T11:15:02,md,,ROOT_Rollback_Plan_CH5-CH6
Patches/ROOT_Rollout_Plan_CH5-CH6.md,2419d65f13e264f0d0abbe730180053b3417adca75c33b54ada7e7cb0475f5fd,587,2025-08-15T11:34:46,md,,ROOT_Rollout_Plan_CH5-CH6
Patches/ROOT_Sample_PR_Body_CH5-CH6.md,3c81a1a817b9228e1dc84e65a7f9db9ecc6f2b3526e3ca4c1a22f5e34b481493,995,2025-08-15T12:28:10,md,,ROOT_Sample_PR_Body_CH5-CH6
Patches/ROOT_Scoring_Tables_CH5-CH6.md,b4dfea46d9b8d85191c51101532bb5ed0ddfef0d2ac3a8caec74bc2309134d4a,928,2025-08-15T12:32:28,md,,ROOT_Scoring_Tables_CH5-CH6
Patches/ROOT_Scripting_Pseudocode_CH6_Endings.md,af5ec54fe5917fbced9e2e841bc61aa818c32f3d9ce47807417fec0a9101182d,1134,2025-08-15T12:46:24,md,narrative,ROOT_Scripting_Pseudocode_CH6_Endings
Patches/ROOT_SEC-03_CH5-CH6_Anchors.txt,f0f02febd9b16e1819f9f31dcade16015c03d769991f49e35a8084529c125a6b,512,2025-08-15T10:54:10,md,,ROOT_SEC-03_CH5-CH6_Anchors
Patches/ROOT_SEC-03_CH5_Narrative_Paste.md,6a8bb778d622169b35fadf08e1876e6bb571fbe31060df29e42c74e4eab78b15,2212,2025-08-16T02:54:04,md,narrative,ROOT_SEC-03_CH5_Narrative_Paste
Patches/ROOT_SEC-03_CH6_Narrative_Paste.md,2390c464b34bbd15a4135677775bd4786806130f2b4f8be228a2478896febdcc,2597,2025-08-16T02:54:04,md,narrative,ROOT_SEC-03_CH6_Narrative_Paste
Patches/ROOT_SEC-03_CH7_Narrative_Paste.md,b101d6c0eb313aeb70213cd1f19b10ce5d10a59ab5165d2afb9575343ce33f7e,2874,2025-08-16T05:18:18,md,narrative,ROOT_SEC-03_CH7_Narrative_Paste
Patches/ROOT_SEC-03_Narrative_CH5-CH6_Merge.md,1296ba8b52a0832215b3adb8198437edc91b5aa9313b869dc72b16185f1a0fea,861,2025-08-15T17:56:14,md,narrative,ROOT_SEC-03_Narrative_CH5-CH6_Merge
Patches/ROOT_SEC-05_Anchors.txt,f7a4f4c13d00749aaefdb4c8baf55aba7d61528979c013085261b17541c40c9e,712,2025-08-15T12:39:40,md,,ROOT_SEC-05_Anchors
Patches/ROOT_SEC-05_Insert_Points.md,7972def3afe426e7b3b9c82a098910fc660701830aae8a5ab1b3f8fc5401d664,1113,2025-08-15T12:02:12,md,,ROOT_SEC-05_Insert_Points
Patches/ROOT_SEC-05_Systems_Merge_Additions_CH5-CH6.md,79a985bddb115e03def232e62faacb6c4858e6eea7ad7016766667cb7d906fb7,2429,2025-08-15T10:49:06,md,systems,ROOT_SEC-05_Systems_Merge_Additions_CH5-CH6
Patches/ROOT_SEC-06-07_World_UI_CH5-CH6_Merge.md,1f84a8e2a4e9391286b7952eca81b8a58c649a1be8c1022a6373328ffcbf10ea,2209,2025-08-16T05:58:20,md,art,ROOT_SEC-06-07_World_UI_CH5-CH6_Merge
Patches/ROOT_SEC-06-07_World_UI_CH7_Merge.md,b867caeeb281660cb1340933898517587d309d1315e2f5c848650fd0c5616fd1,1376,2025-08-16T05:18:18,md,art,ROOT_SEC-06-07_World_UI_CH7_Merge
Patches/ROOT_SEC-06_Anchors.txt,1ad3391d3f63abeca95b0c1e302cdeb187bf0def3c1e9379202d28cdf2b2ef82,391,2025-08-15T12:39:48,md,,ROOT_SEC-06_Anchors
Patches/ROOT_SEC-07_Anchors.txt,207b628e341f849246d1420fdf5cdc63c3a10eabf2581ef2fa72ffcd5acff7cd,405,2025-08-15T12:40:00,md,,ROOT_SEC-07_Anchors
Patches/ROOT_SEC-07_UI_Prompts_CH7_Extensions.md,79b025ad723cf79b2d6c6c816e9c88e668f6384fd4beb96b43ecd837f9b10ddb,319,2025-08-16T05:18:18,md,art,ROOT_SEC-07_UI_Prompts_CH7_Extensions
Patches/ROOT_SEC-07_UI_Prompts_Master.md,8862470641dbef40f8e1733421e1d2c26764bdaf4ceb7e10af2f8c0c60aa9961,542,2025-08-16T02:54:04,md,art,ROOT_SEC-07_UI_Prompts_Master
Patches/ROOT_Sed_Snippets_CH5-CH6.txt,f003f7a7f32dbf5b82e8ba5c34d28192d5f2fce4e19394050efea96cf54826fd,780,2025-08-15T11:30:18,md,,ROOT_Sed_Snippets_CH5-CH6
Patches/ROOT_Systems_Snippet_Replacements.md,4c76adedaa98ac0bd2ce11830126fd89294dc4daf7eef6ac9df8998b3c5bb4e0,2167,2025-08-16T05:58:40,md,systems,ROOT_Systems_Snippet_Replacements
Patches/ROOT_Timeline_Continuity_CH4-CH6.md,c55efb127b851a1522764fec8e0a5018985b01de0836baab707e3fe238392bf4,1590,2025-08-15T12:36:02,md,art,ROOT_Timeline_Continuity_CH4-CH6
Patches/ROOT_TOC_Inserts_CH5-CH6.md,a2e40a714b7d6f0c86107f3658191c8a0d680b7719d3ec3b859545a34b6d78c7,753,2025-08-15T11:11:04,md,,ROOT_TOC_Inserts_CH5-CH6
Patches/ROOT_UI_Copy_Snippets_CH5-CH6.md,17eb9bf22ed269484a66f77d51691f8ce31ac289ca95e3595153bcb9ff6239e0,863,2025-08-15T12:46:16,md,art,ROOT_UI_Copy_Snippets_CH5-CH6
Patches/ROOT_UI_Wireflows_Text_CH6.md,929ae80d4c3802a2e7780966d67a9ec83769a0d8c815391dbfdfdb5bb730734f,1045,2025-08-15T12:18:10,md,art,ROOT_UI_Wireflows_Text_CH6
Patches/ROOT_Validation_Grep_Patterns.md,74ca71c0623313f5464b3dc68b4b417f5527c2e1fe08c13e9f1f115e02a08f2f,2185,2025-08-16T06:20:18,md,,ROOT_Validation_Grep_Patterns
Patches/ROOT_Windows_PS_FindReplace_Snippets_CH5-CH6.md,36cf424d9f99dad6fb7ffbdd0c51e3b84f83fe04a275788ba00a3d12f36f2544,1003,2025-08-15T12:11:06,md,,ROOT_Windows_PS_FindReplace_Snippets_CH5-CH6
Patches/SEC-01-CH5-6_Integration_Plan.md,c4cb56cf1cfc1228a5517ef44bd5034ff44777cf6756a752a5a88c955b43cbb0,1739,2025-08-15T02:38:54,md,,SEC-01-CH5-6_Integration_Plan
Patches/SEC-02-CH5-6_Master_Flags_Matrix.md,e9262a142cc1a56157a08b0124b1428f21541fc0fd280e2be78cf8eb7141e6a4,2206,2025-08-15T02:38:44,md,,SEC-02-CH5-6_Master_Flags_Matrix
Patches/SEC-03-CH2_Avery_Section.md,888ca917030ba116af3a42be98fc354da6dd353d07c4d79e7be4f89fbab662bb,1674,2025-08-15T00:13:34,md,,SEC-03-CH2_Avery_Section
Patches/SEC-03-CH2_Clara_Kadath_Section.md,8ba96d6aa3371f0f1bf2edc63c7edca02bed65472362e653a7b13c24705626c9,2403,2025-08-15T00:09:00,md,,SEC-03-CH2_Clara_Kadath_Section
Patches/SEC-03-CH3_Narrative_Sections.md,877111f18707798aa28fa223561f7219fe2d69fedaee29f27e2d601287524c8e,1876,2025-08-15T00:26:04,md,narrative,SEC-03-CH3_Narrative_Sections
Patches/SEC-03-CH4_Narrative.md,bec1dfc49ec961495dd68c21f5eee6a04dfa1715101ae2b920721839a6157a0a,1681,2025-08-15T00:47:26,md,narrative,SEC-03-CH4_Narrative
Patches/SEC-03-CH5-6_Narrative_DeepDLamp_Insert.md,df78522b4f49dd39cf6fd00a8e6fc087ece9a83dd367b9444af18760f08c55e3,1128,2025-08-15T01:51:04,md,narrative,SEC-03-CH5-6_Narrative_DeepDLamp_Insert
Patches/SEC-03-CH5_DLamp_Betsy_Narrative.md,a16c0132c73627f3de853ef569b3d6eb30c508c457b6b643fddc5ebaffb8b52a,1318,2025-08-15T01:32:20,md,narrative,SEC-03-CH5_DLamp_Betsy_Narrative
Patches/SEC-03-CH5_Rework_Narrative.md,140e1f5971e0f28765b13f1a7e1e376fc6c2953c375ca2ddc9245f99b735c189,1495,2025-08-15T01:24:08,md,narrative,SEC-03-CH5_Rework_Narrative
Patches/SEC-03-CH6_BeatSheet_Raid.md,fd73302d218a45c2d28f3332ab0ac70e590fb6f1ad8bcb07fe7e98939be4cb87,1373,2025-08-15T02:05:32,md,,SEC-03-CH6_BeatSheet_Raid
Patches/SEC-03-CH6_Epilogue.md,2651d338e0a71f0e05c299d3e3c05899eea047270a077846e4481f0819c6c16e,1216,2025-08-15T02:13:18,md,code,SEC-03-CH6_Epilogue
Patches/SEC-03_3.4_Synopsis_Prologues_ADD.md,53acfb398766332f3a8c6fa3f94c2733d987c623b5e898978fbee1dac0191119,2744,2025-08-16T05:18:18,md,code,SEC-03_3.4_Synopsis_Prologues_ADD
Patches/SEC-03_3.5_CH1_SimpleCuriosity_ADD.md,8e1b7b1cfbeea81678ede2a9c613dcbf4624358ba1a284f55b70f0a261053fda,858,2025-08-14T19:20:12,md,,SEC-03_3.5_CH1_SimpleCuriosity_ADD
Patches/SEC-04-CH6_Lore_Splinter_of_Azathoth.md,ffd852fc88887d90297a9fc5f31d5740a96722fbc8919f950e781e50f2b0ec3b,996,2025-08-15T02:42:06,md,,SEC-04-CH6_Lore_Splinter_of_Azathoth
